t,x,th1,th2,xd,th1d,th2d,u,KE,PE,E_total
3.755,0.003554870604070488,2.509299161327072,-1.102630075889257,0.22961663693133252,0.517621029919293,-1.018844280859514,0.0,0.14521322812697868,-11.770031308451049,-11.62481808032407
3.7600000000000002,0.004742140803343264,2.511975087809966,-1.1076321960045192,0.24530153344169547,0.5527449510686254,-0.9817760805956571,0.0,0.16703512051481262,-11.791853200899066,-11.624818080384253
3.765,0.006007990112826858,2.5148265599641317,-1.1124455050124717,0.26104892531300683,0.5878383326543417,-0.9433088764500414,0.0,0.19050790506891246,-11.81532598551848,-11.624818080449568
3.77,0.007352740485641619,2.5178534102989802,-1.1170628430769982,0.27686256467031367,0.6228951949923027,-0.9033766648511066,0.0,0.2156160729409109,-11.8404341534611,-11.624818080520189
3.775,0.008776732044013852,2.521055440459632,-1.121476719201645,0.2927459638995357,0.6579091665395966,-0.8619129874894865,0.0,0.2423429118367988,-11.867160992433066,-11.624818080596267
3.7800000000000002,0.010280321832949135,2.5244324191835936,-1.1256793089908357,0.3087023764622898,0.6928734500089839,-0.8188509455141877,0.0,0.2706704916728615,-11.895488572350825,-11.624818080677963
3.785,0.011863882475968215,2.527984080083889,-1.129662452485862,0.324734776902294,0.7277807868340688,-0.7741232153031157,0.0,0.30057964954135663,-11.925397730306756,-11.6248180807654
3.79,0.013527800728810544,2.531710119250363,-1.133417652084378,0.3408458400231001,0.7626234199719369,-0.7276620661523231,0.0,0.33204997404521563,-11.956868054903907,-11.624818080858692
3.795,0.015272475926923199,2.535610192660839,-1.1369360705539018,0.3570379192226237,0.7973930550419691,-0.679399380255513,0.0,0.3650597890677627,-11.98987787002568,-11.624818080957917
3.8000000000000003,0.01709831832249668,2.5396839133938323,-1.1402085291517734,0.3733130239767,0.8320808198137101,-0.6292666753751743,0.0,0.3995861370502869,-12.024404218113412,-11.624818081063125
3.805,0.019005747306789514,2.5439308486346337,-1.1432255058660923,0.3896727964717981,0.8666772220733147,-0.5771951306394134,0.0,0.4356047618577694,-12.060422843032098,-11.624818081174329
3.81,0.020995189513506603,2.548350516466769,-1.1459771337944247,0.40611848739619666,0.9011721059174881,-0.5231156159342524,0.0,0.4730900913207332,-12.097908172612211,-11.624818081291478
3.815,0.023067076799068564,2.5529423824411417,-1.1484531996795124,0.42265093090948513,0.9355546065463102,-0.46695872540009487,0.0,0.5120152195492711,-12.136833300963751,-11.62481808141448
3.8200000000000003,0.025221844095738195,2.557705855915582,-1.1506431426238632,0.4392705188223237,0.9698131036522063,-0.40865481558345484,0.0,0.5523518891236563,-12.177169970666831,-11.624818081543175
3.825,0.027459927133763364,2.5626402861580893,-1.1525360530079718,0.45597717403211085,1.0039351735319677,-0.34813404884117655,0.0,0.5940704732745345,-12.218888554951853,-11.624818081677319
3.83,0.029781760028961886,2.5677449582077716,-1.1541206716400305,0.47277032327568647,1.0379075400825002,-0.2853264426445752,0.0,0.6371399581744015,-12.261958039990997,-11.624818081816596
3.835,0.03218777273252214,2.5730190884883744,-1.1553853891683623,0.48964886927756857,1.0717160248792827,-0.2201619254855981,0.0,0.6815279254709576,-12.306346007431541,-11.624818081960584
3.84,0.034678388340233235,2.578461820170408,-1.156318245791462,0.5066111623915975,1.1053454965797578,-0.15257040014672044,0.0,0.7272005352016144,-12.352018617310362,-11.624818082108748
3.845,0.0372540202589009,2.584072218279196,-1.1569069313045053,0.5236549718553456,1.138779819942452,-0.08248181516143409,0.0,0.7741225092370829,-12.398940591497524,-11.624818082260441
3.85,0.039915069228359946,2.5898492645477678,-1.157138785525492,0.5407774568003323,1.172001804806958,-0.009826245363585631,0.0,0.8222571154101832,-12.447075197825065,-11.624818082414881
3.855,0.04266192019827376,2.595791852015382,-1.1570007991488755,0.5579751371870275,1.2049931554403972,0.0654660174976448,0.0,0.8715661524937612,-12.496384235064886,-11.624818082571124
3.86,0.045494939059825365,2.6018987793746704,-1.1564796150796286,0.5752438648618637,1.2377344207230068,0.14346436301356036,0.0,0.9220099361985259,-12.546828018926591,-11.624818082728066
3.865,0.04841446923346646,2.6081687450729305,-1.1555615303062459,0.5925787949640111,1.270204945719426,0.22423774808262542,0.0,0.9735472863676655,-12.598365369252097,-11.624818082884431
3.87,0.05142082811511029,2.6146003411760255,-1.1542324983772545,0.6099743579424456,1.3023828252633858,0.3078545693204163,0.0,1.0261355155497043,-12.650953598588451,-11.624818083038747
3.875,0.05451430338454362,2.621192047006716,-1.1524781325524318,0.6274242324787555,1.3342448602721153,0.3943825205242386,0.0,1.0797304191342416,-12.704548502323577,-11.624818083189336
3.88,0.057695149181401464,2.627942222573061,-1.15028370970721,0.6449213196480142,1.3657665176030374,0.4838884336668528,0.0,1.1342862672362717,-12.759104350570567,-11.624818083334295
3.8850000000000002,0.060963582155805905,2.634849101806841,-1.1476341750767574,0.6624577186886438,1.3969218943693256,0.5764381017377171,0.0,1.1897557985136213,-12.814573881985128,-11.624818083471506
3.89,0.06431977740272421,2.6419107856368296,-1.1445141479350702,0.6800247047921634,1.4276836877426298,0.6720960815711781,0.0,1.246090216098077,-12.870908299696678,-11.624818083598601
3.895,0.06776386429125814,2.6491252349271552,-1.1409079283142152,0.697612709364626,1.4580231713905838,0.770925474594439,0.0,1.3032391858135632,-12.92805726952654,-11.624818083712977
3.9,0.07129592220243827,2.6564902633170706,-1.1367995048797839,0.7152113032528218,1.4879101798232917,0.8729876831882458,0.0,1.361150836843926,-12.985968920655717,-11.62481808381179
3.9050000000000002,0.07491597619166555,2.6640035300051266,-1.1321725640908364,0.7328091834693081,1.5173131020563828,0.9783421400732404,0.0,1.4197717649978667,-13.04458984888981,-11.624818083891943
3.91,0.0786239925947127,2.6716625325281487,-1.1270105007863476,0.7503941639901968,1.5461988861377487,1.087046007806768,0.0,1.4790470386989565,-13.10386512264908,-11.624818083950123
3.915,0.08241987459916339,2.6794645995934983,-1.1212964303556805,0.7679531712374281,1.5745330562298692,1.199153845089009,0.0,1.5389202078040025,-13.163738291786792,-11.62481808398279
3.92,0.08630345780631413,2.6874068840319416,-1.1150132026682251,0.7854722448919236,1.6022797440885943,1.31471723612248,0.0,1.5993333153228608,-13.22415139930909,-11.624818083986229
3.9250000000000003,0.09027450581187321,2.6954863559480193,-1.1081434179574252,0.8029365447142787,1.6294017369310254,1.4337843787323339,0.0,1.6602269120768334,-13.285044996033392,-11.624818083956558
3.93,0.09433270583723877,2.70369979615517,-1.1006694448774164,0.8203303640741904,1.6558605438381482,1.5563996263217477,0.0,1.721540074290754,-13.346358158180552,-11.624818083889798
3.935,0.09847766444669023,2.712043789993958,-1.0925734409769434,0.8376371509071124,1.6816164829902334,1.6826029779906166,0.0,1.7832104240657802,-13.408028507847702,-11.624818083781921
3.94,0.10270890338944545,2.720514721643629,-1.0838373758657174,0.8548395368251139,1.706628792182591,1.812429510268648,0.0,1.8451741526256882,-13.469992236254612,-11.624818083628924
3.9450000000000003,0.10702585560917002,2.729108769049818,-1.0744430573836183,0.8719193751069132,1.730855765213569,1.9459087428864772,0.0,1.907366046169793,-13.532184129596711,-11.624818083426918
3.95,0.11142786146712047,2.7378218996045334,-1.0643721611239532,0.8888577882778582,1.7542549168728987,2.0830639298106908,0.0,1.9697195141008557,-13.594537597273103,-11.624818083172247
3.955,0.11591416522859249,2.746649866728502,-1.053606263709232,0.9056352259624978,1.7767831793833446,2.2239112653811723,0.0,2.0321666193279633,-13.656984702189552,-11.624818082861589
3.96,0.12048391186565612,2.755588207520512,-1.0421268802726333,0.922231533648645,1.7983971332583173,2.3684589937945892,0.0,2.09463811027363,-13.719456192765746,-11.624818082492116
3.9650000000000003,0.12513614423220926,2.764632241653425,-1.029915506661551,0.9386260329408442,1.819053275628085,2.5167064083631017,0.0,2.1570634541439127,-13.78188153620557,-11.624818082061658
3.97,0.12986980067007958,2.7737770717119776,-1.016953666952479,0.9547976138013904,1.838708329151943,2.6686427249371865,0.0,2.2193708709526874,-13.844188952521552,-11.624818081568865
3.975,0.13468371310715377,2.78301758518317,-1.0032229669501045,0.9707248391771102,1.8573195946661372,2.824245811622795,0.0,2.281487367730586,-13.906305448744018,-11.624818081013432
3.98,0.1395766057102104,2.792348458325786,-0.9887051544388855,0.9863860622887257,1.874845350708472,2.983480754471356,0.0,2.3433387722998607,-13.96815685269614,-11.62481808039628
3.985,0.1445470941561663,2.801764162161165,-0.9733821870634375,1.0017595567156035,1.8912453029984535,3.146298236228517,0.0,2.404849765964755,-14.029667845684564,-11.624818079719809
3.99,0.14959368558570071,2.811258970842445,-0.9572363088352338,1.0168236592408924,1.9064810868206097,3.3126327025836435,0.0,2.4659439144597375,-14.090761993447847,-11.62481807898811
3.995,0.1547147793025757,2.8208269726737205,-0.9402501363973808,1.0315569252292478,1.920516825036899,3.482400287807738,0.0,2.526543696523687,-14.151361774730889,-11.624818078207202
4.0,0.15990866828029482,2.8304620840633947,-0.9224067563256046,1.0459382960900057,1.9333197441130856,3.6554964694118746,0.0,2.5865705295366013,-14.211388606921863,-11.624818077385262
4.005,0.16517354153489935,2.840158066706764,-0.9036898348999012,1.0599472781307775,1.9448608500450884,3.8317934198002113,0.0,2.64594479177798,-14.27076286831079,-11.62481807653281
4.01,0.1705074874185422,2.8499085483006166,-0.8840837419435714,1.0735641318271125,1.955115665363579,4.011137022244166,0.0,2.704585841055131,-14.32940391671803,-11.6248180756629
4.015,0.17590849788283536,2.8597070470962156,-0.8635736904882296,1.0867700702189997,1.9640650274118756,4.193343519423148,0.0,2.7624120297194406,-14.387230104510651,-11.62481807479121
4.0200000000000005,0.1813744737536504,2.8695470005947965,-0.8421458941752425,1.099547464788839,1.9716959467479187,4.3781957659906,0.0,2.8193407164533326,-14.444158790389428,-11.624818073936096
4.025,0.18690323104983275,2.879421798679675,-0.8197877444322396,1.1118800567703653,1.9780025227086455,4.565439063062134,0.0,2.8752882756853424,-14.50010634880385,-11.624818073118508
4.03,0.19249250836690562,2.88932482145849,-0.7964880095489038,1.12375317137391,1.9829869107635452,4.75477656333946,0.0,2.9301701060891077,-14.554988178450927,-11.624818072361819
4.035,0.19813997533296018,2.8992494820546812,-0.7722370577939498,1.1351539318782158,1.98666033311958,4.945864252166226,0.0,2.9839006403558876,-14.608718712047315,-11.624818071691427
4.04,0.20384324212716837,2.9091892745348136,-0.7470271066322738,1.1460714699190748,1.989044119948972,5.138305533758495,0.0,3.0363933593062775,-14.66121143044048,-11.624818071134202
4.045,0.2095998700312531,2.9191378270827095,-0.7208524998765701,1.1564971275864182,1.9901707634129582,5.331645484909129,0.0,3.0875608144249824,-14.712378885142652,-11.62481807071767
4.05,0.21540738296028406,2.929088960426602,-0.6937100141912772,1.1664246461126038,1.9900849601778527,5.525364882388946,0.0,3.13731466405123,-14.76213273452017,-11.62481807046894
4.055,0.2212632798907682,2.939036751384884,-0.6655991957002065,1.1758503349905054,1.9888446102370678,5.71887416659269,0.0,3.185565729709202,-14.810383800122565,-11.624818070413363
4.0600000000000005,0.2271650480706085,2.948975601212384,-0.6365227264679059,1.1847732143083043,1.9865217305281584,5.911507573650878,0.0,3.232224080368942,-14.857042150941854,-11.624818070572912
4.065,0.23311017685663551,2.958900308195422,-0.6064868192618,1.1931951219575003,1.9832032311905452,6.102517751083677,0.0,3.2771991537119547,-14.902017224676326,-11.624818070964372
4.07,0.23909617198081673,2.9688061436544237,-0.5755016371955239,1.201120776222276,1.9789914907164976,6.291071266137715,0.0,3.320399924626951,-14.945217996224333,-11.624818071597382
4.075,0.24512056999607007,2.9786889301644535,-0.5435817325578403,1.2085577831965257,1.9740046544227536,6.476245516600679,0.0,3.3617351320315354,-14.98655320450412,-11.624818072472584
4.08,0.2511809525976565,2.9885451203982427,-0.510746496331934,1.2155165776597707,1.9683765697838786,6.6570276529601164,0.0,3.4011135755168294,-15.025931649096814,-11.624818073579984
4.085,0.25727496045816933,2.998371874541858,-0.4770206066439595,1.2220102856986588,1.9622562639303474,6.832316205750083,0.0,3.4384444930201408,-15.063262567918017,-11.624818074897876
4.09,0.2634003061562222,3.0081671337487874,-0.4424344607591019,1.2280544977739458,1.9558068652980227,7.000926165576046,0.0,3.4736380294995826,-15.098456105892204,-11.624818076392621
4.095,0.2695547857256724,3.017929686615229,-0.40702457147703996,1.2336669424387867,1.9492038757763828,7.161598264095138,0.0,3.5066058041690944,-15.131423882188571,-11.624818078019477
4.1,0.2757362883099419,3.027659225223626,-0.3708339051906307,1.238867053858627,1.942632714727178,7.313013128055956,0.0,3.537261580048913,-15.162079659773603,-11.62481807972469
4.105,0.2819428033826722,3.0373563869733773,-0.3339121359060871,1.2436754309583493,1.9362854846855415,7.453810802146632,0.0,3.565522034283685,-15.190340115732479,-11.624818081448794
4.11,0.28817242500068124,3.047022778269416,-0.2963157877272603,1.2481131925765507,1.9303569522354032,7.58261584285204,0.0,3.5913076209222545,-15.21612570405303,-11.624818083130776
4.115,0.29442335259724217,3.0566609762481485,-0.25810823828367346,1.25220124133497,1.9250397964984696,7.698067770836748,0.0,3.614543509900477,-15.239361594613067,-11.62481808471259
4.12,0.30069388791095186,3.066274505157108,-0.2193595579063549,1.2559594585716372,1.9205192492424408,7.7988561498652675,0.0,3.6351605773458058,-15.259978663489033,-11.624818086143227
4.125,0.30698242778244256,3.075867784819234,-0.18014616445762646,1.2594058627574736,1.9169673288432352,7.883758977985679,0.0,3.6530964138286404,-15.277914501210176,-11.624818087381536
4.13,0.3132874527370004,3.0854460498162495,-0.14055028175313075,1.2625557730337316,1.9145369459168093,7.951682500460929,0.0,3.6682963098469497,-15.293114398244118,-11.624818088397168
4.135,0.319607511497711,3.095015239576128,-0.10065920022830006,1.2654210263200867,1.913356219542978,8.001700073482464,0.0,3.68071417278758,-15.305532261957138,-11.624818089169558
4.14,0.3259412018250596,3.1045818613432763,-0.060564351175329025,1.2680092992911194,1.9135233771463493,8.033087419785575,0.0,3.6903133279326603,-15.31513141761793,-11.62481808968527
4.1450000000000005,0.33228714833189676,3.1141528298842736,-0.02036021932950533,1.2703235841866414,1.9151026077825946,8.045351605050172,0.0,3.6970671585579282,-15.321885248492663,-11.624818089934735
4.15,0.33864397814979064,3.1237352895329513,0.019856868699409544,1.2723618593965447,1.918121192183119,8.03825137422122,0.0,3.7009595470888126,-15.32577763699835,-11.624818089909537
4.155,0.34501029549626044,3.1333364255913034,0.05999003229262019,1.2741169824899012,1.9225681449361658,8.01180711202836,0.0,3.7019850902857065,-15.32680317988713,-11.624818089601423
4.16,0.35138465628922266,3.142963272989575,0.09994314654634007,1.275576816291019,1.928394483976908,7.966299563608566,0.0,3.700149075507781,-15.324967164511207,-11.624818089003426
4.165,0.35776554396154503,3.152622530346318,0.13962211756834603,1.2767245799798488,1.935515106055649,7.902257449304522,0.0,3.695467220707151,-15.320285308820171,-11.62481808811302
4.17,0.36415134754353645,3.162320387123666,0.17893607021436841,1.277539399594287,1.9438121134508017,7.820435084964095,0.0,3.6879651961090882,-15.312783283045398,-11.62481808693631
4.175,0.37054034291577553,3.1720623705080047,0.21779840281603413,1.2779970181194396,1.953139325619215,7.7217819326368105,0.0,3.677677958768083,-15.302496044260034,-11.62481808549195
4.18,0.37693067791052326,3.1818532171086633,0.2561276745608593,1.2780706162516329,1.9633276338484655,7.607406549164018,0.0,3.664648940948849,-15.289467024762446,-11.624818083813597
4.1850000000000005,0.3833203616847357,3.1916967727574646,0.29384830420891367,1.2777316916215584,1.9741908242072512,7.478537620239125,0.0,3.6489291387504714,-15.273747220700534,-11.624818081950062
4.19,0.3897072585299519,3.2015959218251226,0.33089107215592695,1.2769509464308717,1.9855315032707788,7.336484673953224,0.0,3.6305761484260692,-15.255394228389093,-11.624818079963024
4.195,0.3960890860488929,3.2115525457399077,0.3671934300409734,1.2756991399708675,1.9971468047825938,7.182600719647417,0.0,3.609653194915099,-15.234471272837874,-11.624818077922775
4.2,0.4024634174333457,3.2215675089447013,0.4026996320901613,1.2739478717694237,2.0088336221674705,7.018248544096225,0.0,3.586228191105194,-15.211046267008028,-11.624818075902834
4.205,0.4088276874324652,3.231640669444489,0.4373607096001411,1.271670271501075,2.0203931891050453,6.844771813991126,0.0,3.560372858398818,-15.185190932373189,-11.624818073974371
4.21,0.4151792015068765,3.2417709104012475,0.4711343142699693,1.2688415818771532,2.0316349070428155,6.663471566053478,0.0,3.5321619304060814,-15.156980002607387,-11.624818072201306
4.215,0.421515147617656,3.251956188901974,0.5039844577284183,1.2654396295023065,2.0423793862951167,6.475588175255852,0.0,3.5016724529914622,-15.126490523628078,-11.624818070636616
4.22,0.4278326100923044,3.2621935980001324,0.5358811740571483,1.2614451855913487,2.052460721392403,6.28228851194937,0.0,3.468983186190613,-15.093801255510726,-11.624818069320114
4.225,0.43412858503236,3.2724794383369824,0.5668001299680363,1.2568422233399494,2.0617280599170638,6.084657740140308,0.0,3.4341741071282126,-15.05899217540586,-11.624818068277648
4.23,0.44039999676958563,3.2828092960107647,0.5967222041464044,1.251618081781747,2.070046547898693,5.883695063451997,0.0,3.3973260081990073,-15.022144075720522,-11.624818067521515
4.235,0.4466437149311298,3.2931781238100113,0.6256330536400889,1.245763547462809,2.077297746157104,5.680312673169216,0.0,3.3585201814114463,-14.983338248463202,-11.624818067051756
4.24,0.4528565717319802,3.3035803234067886,0.6535226814663327,1.2392728656081005,2.0833796136677396,5.475337170392193,0.0,3.317838177789074,-14.942656244647107,-11.624818066858033
4.245,0.459035379170563,3.3140098265757727,0.6803850161135558,1.2321436920195505,2.088206149028115,5.269512798198939,0.0,3.2753616298553325,-14.900179696777075,-11.624818066921742
4.25,0.4651769458574423,3.324460173938998,0.7062175105118217,1.2243769960518185,2.0917067720338727,5.063505909489865,0.0,3.2311721252402847,-14.85599019245847,-11.624818067218186
4.255,0.4712780932560855,3.3349245901189866,0.7310207654222289,1.215976923905742,2.0938255163100807,4.857910196026519,0.0,3.185351120097753,-14.810169187816355,-11.624818067718602
4.26,0.47733567115798303,3.3453960545087895,0.7547981800719914,1.2069506303313002,2.094520092400964,4.653252302889602,0.0,3.137979882090068,-14.762797950482005,-11.624818068391937
4.265,0.4833465722521166,3.3558673671365744,0.7775556312138034,1.1973080857469423,2.0937608696969017,4.449997543107802,0.0,3.089139454004785,-14.713957523211167,-11.624818069206382
4.2700000000000005,0.48930774568133034,3.366331209318932,0.7993011805636547,1.1870618648146516,2.091529815648818,4.248555505771665,0.0,3.0389106304727616,-14.663728700603345,-11.624818070130583
4.275,0.4952162095062217,3.376780198967315,0.82004480970647,1.1762269216784562,2.087819422151975,4.049285416161377,0.0,2.9873739416566707,-14.612192012791251,-11.62481807113458
4.28,0.5010690620214027,3.3872069405429674,0.8397981809870549,1.1648203563737365,2.0826316418250967,3.8525011584912296,0.0,2.9346096391026393,-14.559427711293125,-11.624818072190486
4.285,0.5068634918900132,3.39760406975424,0.8585744225617372,1.1528611763285288,2.0759768510858567,3.6584759119613617,0.0,2.880697680150478,-14.505515753423445,-11.624818073272968
4.29,0.512596787080703,3.407964293162631,0.8763879356178134,1.1403700563839398,2.0678728522784655,3.4674463805359905,0.0,2.8257177083558727,-14.450535782715393,-11.62481807435952
4.295,0.5182663426073494,3.4182804229156694,0.8932542217260757,1.1273691003363926,2.0583439234635166,3.279616618010925,0.0,2.769749028281085,-14.394567103711701,-11.624818075430616
4.3,0.5238696670858402,3.428545406860447,0.909189728337723,1.1138816066300459,2.047419921653939,3.0951614642095273,0.0,2.712870573760835,-14.337688650230534,-11.6248180764697
4.305,0.5294043881345276,3.4387523543148424,0.9242117105404719,1.0999318404876781,2.0351354431084405,2.9142296171038966,0.0,2.6551608693547024,-14.27997894681784,-11.624818077463138
4.3100000000000005,0.534868256655604,3.448894557787209,0.9383381073265025,1.0855448144512803,2.021529042632628,2.7369463706241706,0.0,2.596697985169424,-14.221516063569485,-11.624818078400061
4.315,0.5402591500437437,3.4589655109417254,0.9515874307798735,1.0707460790023255,2.0066425125704437,2.563416049988756,0.0,2.5375594855881456,-14.162377564860321,-11.624818079272176
4.32,0.5455750743759807,3.468958923107505,0.9639786667510138,1.0555615246423342,1.9905202212011484,2.3937241764373653,0.0,2.477822372694984,-14.102640452768533,-11.624818080073549
4.325,0.5508141656429928,3.4788687306261954,0.9755311857425204,1.0400171965357778,1.973208509517512,2.227939391957243,0.0,2.4175630253474125,-14.042381106147758,-11.624818080800345
4.33,0.5559746900867977,3.488689105326208,0.9862646628784084,1.0241391225502607,1.954755144794769,2.0661151724754,0.0,2.3568571349408494,-13.981675216391446,-11.624818081450597
4.335,0.5610550437134059,3.4984144604026275,0.9961990059650316,1.007953155275121,1.9352088289270684,1.9082913554244758,0.0,2.295779638943138,-13.920597720967075,-11.624818082023937
4.34,0.5660537510512738,3.5080394539708766,1.0053542907746054,0.9914848283615207,1.914618759179496,1.7544955048468236,0.0,2.234404653263619,-13.859222735784966,-11.624818082521347
4.345,0.57096946322756,3.5175589905498112,1.0137507027912136,0.9747592273072151,1.8930342387583128,1.6047441344657383,0.0,2.1728054044731273,-13.797623487418077,-11.62481808294495
4.3500000000000005,0.5758009554342975,3.5269682207164594,1.021408484754737,0.9578008746097322,1.870504334424758,1.459043806545155,0.0,2.111054162817018,-13.735872246114779,-11.624818083297761
4.355,0.5805471238557572,3.5362625391604254,1.0283478894211353,0.9406336290343922,1.8470775782576592,1.3173921219524338,0.0,2.049222176871117,-13.67404026045462,-11.624818083583502
4.36,0.5852069821266188,3.545437581351306,1.0345891370290683,0.9232805985895816,1.8228017105988479,1.1797786146710656,0.0,1.9873796105873964,-13.61219769439381,-11.624818083806414
4.365,0.5897796573881888,3.554489219017553,1.0401523770241756,0.9057640666714557,1.7977234611865258,1.0461855620948524,0.0,1.925595483367207,-13.55041356733831,-11.624818083971103
4.37,0.5942643860069424,3.5634135546202454,1.0450576536447351,0.8881054307336197,1.771888365489758,0.9165887207693423,0.0,1.8639376136900925,-13.488755697772486,-11.624818084082394
4.375,0.598660509016223,3.572206914990381,1.0493248750170714,0.8703251527536114,1.7453406132973923,0.7909579958163759,0.0,1.8024725667184835,-13.427290650863698,-11.624818084145215
4.38,0.6029674673381302,3.580865844283736,1.05297378544715,0.8524427207059765,1.7181229266824485,0.6692580510636149,0.0,1.7412656061959826,-13.366083690360469,-11.624818084164486
4.385,0.6071847968385617,3.5893870963931556,1.056023940627272,0.8344766202097871,1.6902764645541815,0.5514488658797959,0.0,1.6803806508610641,-13.305198735006115,-11.624818084145051
4.39,0.6113121232641487,3.597767626944468,1.058494685504593,0.8164443154947525,1.6618407511205726,0.4374862438641792,0.0,1.6198802355104078,-13.244698319602005,-11.624818084091597
4.3950000000000005,0.6153491571055187,3.6060045849891473,1.0604051345821066,0.7983622388225373,1.632853625710094,0.3273222778317387,0.0,1.5598254767672746,-13.184643560775886,-11.624818084008611
4.4,0.6192956884270153,3.6140953044944233,1.061774154443439,0.780245787506422,1.6033512115395838,0.22090577495203534,0.0,1.5002760435408486,-13.125094127441178,-11.62481808390033
4.405,0.6231515816987593,3.622037295719843,1.062620348310845,0.7621093276908557,1.573367901161575,0.11818264541938325,0.0,1.441290132102269,-13.066108215872994,-11.624818083770725
4.41,0.6269167706628127,3.62982823655833,1.062962042461671,0.7439662040806762,1.5429363564763312,0.019096257637056815,0.0,1.3829244456519838,-13.007742529275465,-11.624818083623481
4.415,0.6305912532612414,3.6374659639095994,1.0628172743426199,0.7258287548458381,1.5120875213483362,-0.07641223742657266,0.0,1.3252341782105592,-12.950052261672544,-11.624818083461985
4.42,0.6341750866501064,3.6449484651443718,1.0622037822337542,0.7077083309695508,1.4808506450216286,-0.16840361032019788,0.0,1.2682730026307283,-12.893091085920048,-11.62481808328932
4.425,0.6376683823198641,3.6522738697091865,1.0611389963255509,0.6896153193541336,1.4492533146810034,-0.2569402834627711,0.0,1.2120930625015784,-12.836911145609857,-11.624818083108279
4.43,0.6410713013393555,3.6594404409137233,1.0596400310826715,0.6715591690481657,1.4173214956549642,-0.3420860857866446,0.0,1.1567449676956194,-12.781563050616978,-11.624818082921358
4.4350000000000005,0.6443840497375025,3.6664465679353753,1.0577236787776232,0.6535484200093564,1.3850795778999199,-0.42390602984699055,0.0,1.102277793295391,-12.72709587602618,-11.624818082730789
4.44,0.6476068740340343,3.6732907580693746,1.0554064040862494,0.6355907338688931,1.3525504275423557,-0.5024661097086549,0.0,1.0487390816274935,-12.673557164166017,-11.624818082538523
4.445,0.6507400569280225,3.679971629246967,1.0527043396451403,0.617692926213925,1.3197554423856919,-0.5778331180387242,0.0,0.9961748471277652,-12.620992929474044,-11.624818082346279
4.45,0.6537839131507098,3.6864879028389876,1.0496332824786445,0.5998609999545631,1.2867146104106832,-0.650074480936392,0.0,0.9446295837611771,-12.569447665916716,-11.624818082155539
4.455,0.6567387854870721,3.6928383967576113,1.0462086912102735,0.5821001793897294,1.2534465704121354,-0.7192581091242307,0.0,0.8941462747231412,-12.518964356690715,-11.624818081967573
4.46,0.6596050409687394,3.699022018865042,1.0424456839799536,0.5644149446319247,1.2199686740202413,-0.7854522642090305,0.0,0.8447664041548659,-12.469584485938322,-11.624818081783456
4.465,0.6623830672393112,3.7050377606943874,1.0383590369948452,0.5468090660941709,1.1862970484519695,-0.8487254387977377,0.0,0.7965299706135163,-12.421348052217601,-11.624818081604085
4.47,0.6650732690917199,3.710884691484921,1.0339631836473395,0.5292856387828018,1.152446659426785,-0.9091462493260386,0.0,0.7494755020479182,-12.374293583478108,-11.62481808143019
4.4750000000000005,0.6676760651761099,3.7165619525313045,1.029272214139383,0.5118471161772916,1.1184313737618061,-0.9667833405247795,0.0,0.7036400720417575,-12.328458153304126,-11.624818081262369
4.48,0.6701918848756919,3.722068751844115,1.0242998755574946,0.4944953435128743,1.0842640212346029,-1.0217053005134142,0.0,0.6590593170985741,-12.283877398199655,-11.62481808110108
4.485,0.6726211653471942,3.7274043591171226,1.0190595723477376,0.4772315903133087,1.0499564553676344,-1.073980585570541,0.0,0.615767454755705,-12.240585535702378,-11.624818080946673
4.49,0.6749643487218385,3.732568100995181,1.0135643671445191,0.46005658204986144,1.015519612847215,-1.1236774536897136,0.0,0.5737973023277316,-12.198615383127123,-11.624818080799391
4.495,0.6772218794622178,3.7375593566353045,1.007826981911397,0.4429705308284813,0.9809635713423668,-1.1708639060843433,0.0,0.5331802960934517,-12.15799837675285,-11.624818080659399
4.5,0.6793942018700193,3.7423775535524344,1.0018597993561338,0.4259731650303681,0.9462976055354316,-1.2156076358588437,0.0,0.49394651075384743,-12.118764591280621,-11.624818080526774
4.505,0.6814817577392178,3.7470221637405783,0.9956748645860132,0.40906375785182114,0.9115302412173516,-1.257975983114328,0.0,0.45612467900184583,-12.080942759403378,-11.624818080401532
4.51,0.6834849841491382,3.751492700059343,0.989283886972973,0.39224115470755805,0.876669307336556,-1.2980358958062725,0.0,0.41974221105759213,-12.044560291341224,-11.624818080283632
4.515,0.6854043113916488,3.7557887128754315,0.9826982422014046,0.37550379947777623,0.8417219859218791,-1.3358538957186494,0.0,0.38482521403548375,-12.009643294208475,-11.624818080172991
4.5200000000000005,0.6872401610266854,3.759909786948318,0.9759289744745285,0.35884975959326393,0.806694859827304,-1.3714960489641952,0.0,0.35139851102129427,-11.976216591090768,-11.624818080069474
4.525,0.6889929440603063,3.7638555385491435,0.9689867988581027,0.3422767499650185,0.7715939582700121,-1.4050279404637513,0.0,0.31948565974912846,-11.944303739722052,-11.624818079972924
4.53,0.6906630592395411,3.7676256128017607,0.961882103742847,0.3257821557752602,0.7364248001535895,-1.4365146518990373,0.0,0.28910897077886055,-11.913927050662018,-11.624818079883157
4.535,0.6922508914583988,3.771219681234876,0.9546249534094002,0.30936305415560306,0.7011924351856862,-1.4660207426728367,0.0,0.2602895250849535,-11.885107604884915,-11.624818079799962
